Reservoir_name,Basin,Subbasin,Lat,Long,Date,Year,Month,Full_reservoir_level,Live_capacity_FRL,Storage,Level
Indira Sagar,Narmada Basin,Narmada Middle,22.19722862,76.65599861,08-06-2024,2024,6,262.13,9.745,NA,NA
Indira Sagar,Narmada Basin,Narmada Middle,22.19722862,76.65599861,09-06-2024,2024,6,262.13,9.745,NA,NA
Indira Sagar,Narmada Basin,Narmada Middle,22.19722862,76.65599861,10-06-2024,2024,6,262.13,9.745,NA,NA
Indira Sagar,Narmada Basin,Narmada Middle,22.19722862,76.65599861,11-06-2024,2024,6,262.13,9.745,NA,NA
Indira Sagar,Narmada Basin,Narmada Middle,22.19722862,76.65599861,12-06-2024,2024,6,262.13,9.745,NA,NA
Indira Sagar,Narmada Basin,Narmada Middle,22.19722862,76.65599861,13-06-2024,2024,6,262.13,9.745,2.006,249.73
Indira Sagar,Narmada Basin,Narmada Middle,22.19722862,76.65599861,14-06-2024,2024,6,262.13,9.745,NA,NA
Indira Sagar,Narmada Basin,Narmada Middle,22.19722862,76.65599861,15-06-2024,2024,6,262.13,9.745,NA,NA
Indira Sagar,Narmada Basin,Narmada Middle,22.19722862,76.65599861,16-06-2024,2024,6,262.13,9.745,NA,NA
Indira Sagar,Narmada Basin,Narmada Middle,22.19722862,76.65599861,17-06-2024,2024,6,262.13,9.745,NA,NA
Indira Sagar,Narmada Basin,Narmada Middle,22.19722862,76.65599861,18-06-2024,2024,6,262.13,9.745,NA,NA
Indira Sagar,Narmada Basin,Narmada Middle,22.19722862,76.65599861,19-06-2024,2024,6,262.13,9.745,NA,NA
Indira Sagar,Narmada Basin,Narmada Middle,22.19722862,76.65599861,20-06-2024,2024,6,262.13,9.745,NA,NA
Isapur Reservoir,Godavari Basin,Wardha,19.77413873,77.37657599,01-06-2024,2024,6,441,0.965,0.29861,432.5
Isapur Reservoir,Godavari Basin,Wardha,19.77413873,77.37657599,02-06-2024,2024,6,441,0.965,0.29655,432.46
Isapur Reservoir,Godavari Basin,Wardha,19.77413873,77.37657599,03-06-2024,2024,6,441,0.965,0.29501,432.43
Isapur Reservoir,Godavari Basin,Wardha,19.77413873,77.37657599,04-06-2024,2024,6,441,0.965,0.2931,432.395
Isapur Reservoir,Godavari Basin,Wardha,19.77413873,77.37657599,05-06-2024,2024,6,441,0.965,0.28934,432.32
Isapur Reservoir,Godavari Basin,Wardha,19.77413873,77.37657599,06-06-2024,2024,6,441,0.965,0.28548,432.245
Isapur Reservoir,Godavari Basin,Wardha,19.77413873,77.37657599,07-06-2024,2024,6,441,0.965,0.28177,432.175
Isapur Reservoir,Godavari Basin,Wardha,19.77413873,77.37657599,08-06-2024,2024,6,441,0.965,0.27816,432.105
Isapur Reservoir,Godavari Basin,Wardha,19.77413873,77.37657599,09-06-2024,2024,6,441,0.965,0.27473,432.035
Isapur Reservoir,Godavari Basin,Wardha,19.77413873,77.37657599,10-06-2024,2024,6,441,0.965,0.2712,431.965
Isapur Reservoir,Godavari Basin,Wardha,19.77413873,77.37657599,11-06-2024,2024,6,441,0.965,0.26771,431.9
Isapur Reservoir,Godavari Basin,Wardha,19.77413873,77.37657599,12-06-2024,2024,6,441,0.965,0.26671,431.88
Isapur Reservoir,Godavari Basin,Wardha,19.77413873,77.37657599,13-06-2024,2024,6,441,0.965,0.2667,431.88
Isapur Reservoir,Godavari Basin,Wardha,19.77413873,77.37657599,14-06-2024,2024,6,441,0.965,NA,NA
Isapur Reservoir,Godavari Basin,Wardha,19.77413873,77.37657599,15-06-2024,2024,6,441,0.965,NA,NA
Isapur Reservoir,Godavari Basin,Wardha,19.77413873,77.37657599,16-06-2024,2024,6,441,0.965,NA,NA
Isapur Reservoir,Godavari Basin,Wardha,19.77413873,77.37657599,17-06-2024,2024,6,441,0.965,NA,NA
Isapur Reservoir,Godavari Basin,Wardha,19.77413873,77.37657599,18-06-2024,2024,6,441,0.965,NA,NA
Isapur Reservoir,Godavari Basin,Wardha,19.77413873,77.37657599,19-06-2024,2024,6,441,0.965,NA,NA
Isapur Reservoir,Godavari Basin,Wardha,19.77413873,77.37657599,20-06-2024,2024,6,441,0.965,NA,NA
JAISAMAND,Mahi Basin,Mahi Upper,24.2416667,73.9527778,01-06-2024,2024,6,295.54,0.296,0.0735,290.12
JAISAMAND,Mahi Basin,Mahi Upper,24.2416667,73.9527778,02-06-2024,2024,6,295.54,0.296,NA,NA
JAISAMAND,Mahi Basin,Mahi Upper,24.2416667,73.9527778,03-06-2024,2024,6,295.54,0.296,NA,NA
JAISAMAND,Mahi Basin,Mahi Upper,24.2416667,73.9527778,04-06-2024,2024,6,295.54,0.296,NA,NA
JAISAMAND,Mahi Basin,Mahi Upper,24.2416667,73.9527778,05-06-2024,2024,6,295.54,0.296,NA,NA
JAISAMAND,Mahi Basin,Mahi Upper,24.2416667,73.9527778,06-06-2024,2024,6,295.54,0.296,0.072,290.04
JAISAMAND,Mahi Basin,Mahi Upper,24.2416667,73.9527778,07-06-2024,2024,6,295.54,0.296,NA,NA
JAISAMAND,Mahi Basin,Mahi Upper,24.2416667,73.9527778,08-06-2024,2024,6,295.54,0.296,NA,NA
JAISAMAND,Mahi Basin,Mahi Upper,24.2416667,73.9527778,09-06-2024,2024,6,295.54,0.296,NA,NA
JAISAMAND,Mahi Basin,Mahi Upper,24.2416667,73.9527778,10-06-2024,2024,6,295.54,0.296,NA,NA
JAISAMAND,Mahi Basin,Mahi Upper,24.2416667,73.9527778,11-06-2024,2024,6,295.54,0.296,NA,NA
JAISAMAND,Mahi Basin,Mahi Upper,24.2416667,73.9527778,12-06-2024,2024,6,295.54,0.296,NA,NA
JAISAMAND,Mahi Basin,Mahi Upper,24.2416667,73.9527778,13-06-2024,2024,6,295.54,0.296,0.07085,290
JAISAMAND,Mahi Basin,Mahi Upper,24.2416667,73.9527778,14-06-2024,2024,6,295.54,0.296,NA,NA
JAISAMAND,Mahi Basin,Mahi Upper,24.2416667,73.9527778,15-06-2024,2024,6,295.54,0.296,NA,NA
JAISAMAND,Mahi Basin,Mahi Upper,24.2416667,73.9527778,16-06-2024,2024,6,295.54,0.296,NA,NA
JAISAMAND,Mahi Basin,Mahi Upper,24.2416667,73.9527778,17-06-2024,2024,6,295.54,0.296,NA,NA
JAISAMAND,Mahi Basin,Mahi Upper,24.2416667,73.9527778,18-06-2024,2024,6,295.54,0.296,NA,NA
JAISAMAND,Mahi Basin,Mahi Upper,24.2416667,73.9527778,19-06-2024,2024,6,295.54,0.296,NA,NA
JAISAMAND,Mahi Basin,Mahi Upper,24.2416667,73.9527778,20-06-2024,2024,6,295.54,0.296,NA,NA
JAWAI DAM,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,25.1111111,73.1611111,01-06-2024,2024,6,313.4,0.193,0.02499,301.59
JAWAI DAM,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,25.1111111,73.1611111,02-06-2024,2024,6,313.4,0.193,NA,NA
JAWAI DAM,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,25.1111111,73.1611111,03-06-2024,2024,6,313.4,0.193,NA,NA
JAWAI DAM,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,25.1111111,73.1611111,04-06-2024,2024,6,313.4,0.193,NA,NA
JAWAI DAM,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,25.1111111,73.1611111,05-06-2024,2024,6,313.4,0.193,NA,NA
JAWAI DAM,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,25.1111111,73.1611111,06-06-2024,2024,6,313.4,0.193,0.023,301.27
JAWAI DAM,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,25.1111111,73.1611111,07-06-2024,2024,6,313.4,0.193,NA,NA
JAWAI DAM,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,25.1111111,73.1611111,08-06-2024,2024,6,313.4,0.193,NA,NA
JAWAI DAM,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,25.1111111,73.1611111,09-06-2024,2024,6,313.4,0.193,NA,NA
JAWAI DAM,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,25.1111111,73.1611111,10-06-2024,2024,6,313.4,0.193,NA,NA
JAWAI DAM,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,25.1111111,73.1611111,11-06-2024,2024,6,313.4,0.193,NA,NA
JAWAI DAM,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,25.1111111,73.1611111,12-06-2024,2024,6,313.4,0.193,NA,NA
JAWAI DAM,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,25.1111111,73.1611111,13-06-2024,2024,6,313.4,0.193,0.02142,300.97
JAWAI DAM,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,25.1111111,73.1611111,14-06-2024,2024,6,313.4,0.193,NA,NA
JAWAI DAM,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,25.1111111,73.1611111,15-06-2024,2024,6,313.4,0.193,NA,NA
JAWAI DAM,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,25.1111111,73.1611111,16-06-2024,2024,6,313.4,0.193,NA,NA
JAWAI DAM,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,25.1111111,73.1611111,17-06-2024,2024,6,313.4,0.193,NA,NA
JAWAI DAM,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,25.1111111,73.1611111,18-06-2024,2024,6,313.4,0.193,NA,NA
JAWAI DAM,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,25.1111111,73.1611111,19-06-2024,2024,6,313.4,0.193,NA,NA
JAWAI DAM,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,25.1111111,73.1611111,20-06-2024,2024,6,313.4,0.193,NA,NA
Jayakwadi\Nath Sagar,Godavari Basin,Godavari Upper,19.52917218,75.24566805,01-06-2024,2024,6,463.91,2.171,0.1016,456.148
Jayakwadi\Nath Sagar,Godavari Basin,Godavari Upper,19.52917218,75.24566805,02-06-2024,2024,6,463.91,2.171,0.09765,456.133
Jayakwadi\Nath Sagar,Godavari Basin,Godavari Upper,19.52917218,75.24566805,03-06-2024,2024,6,463.91,2.171,0.09514,456.118
Jayakwadi\Nath Sagar,Godavari Basin,Godavari Upper,19.52917218,75.24566805,04-06-2024,2024,6,463.91,2.171,0.09263,456.103
Jayakwadi\Nath Sagar,Godavari Basin,Godavari Upper,19.52917218,75.24566805,05-06-2024,2024,6,463.91,2.171,0.09012,456.087
Jayakwadi\Nath Sagar,Godavari Basin,Godavari Upper,19.52917218,75.24566805,06-06-2024,2024,6,463.91,2.171,0.08761,456.072
Jayakwadi\Nath Sagar,Godavari Basin,Godavari Upper,19.52917218,75.24566805,07-06-2024,2024,6,463.91,2.171,NA,NA
Jayakwadi\Nath Sagar,Godavari Basin,Godavari Upper,19.52917218,75.24566805,08-06-2024,2024,6,463.91,2.171,NA,NA
Jayakwadi\Nath Sagar,Godavari Basin,Godavari Upper,19.52917218,75.24566805,09-06-2024,2024,6,463.91,2.171,NA,NA
Jayakwadi\Nath Sagar,Godavari Basin,Godavari Upper,19.52917218,75.24566805,10-06-2024,2024,6,463.91,2.171,NA,NA
Jayakwadi\Nath Sagar,Godavari Basin,Godavari Upper,19.52917218,75.24566805,11-06-2024,2024,6,463.91,2.171,0.10367,456.17
Jayakwadi\Nath Sagar,Godavari Basin,Godavari Upper,19.52917218,75.24566805,12-06-2024,2024,6,463.91,2.171,0.12275,456.286
Jayakwadi\Nath Sagar,Godavari Basin,Godavari Upper,19.52917218,75.24566805,13-06-2024,2024,6,463.91,2.171,0.12275,456.286
Jayakwadi\Nath Sagar,Godavari Basin,Godavari Upper,19.52917218,75.24566805,14-06-2024,2024,6,463.91,2.171,NA,NA
Jayakwadi\Nath Sagar,Godavari Basin,Godavari Upper,19.52917218,75.24566805,15-06-2024,2024,6,463.91,2.171,NA,NA
Jayakwadi\Nath Sagar,Godavari Basin,Godavari Upper,19.52917218,75.24566805,16-06-2024,2024,6,463.91,2.171,NA,NA
Jayakwadi\Nath Sagar,Godavari Basin,Godavari Upper,19.52917218,75.24566805,17-06-2024,2024,6,463.91,2.171,NA,NA
Jayakwadi\Nath Sagar,Godavari Basin,Godavari Upper,19.52917218,75.24566805,18-06-2024,2024,6,463.91,2.171,NA,NA
Jayakwadi\Nath Sagar,Godavari Basin,Godavari Upper,19.52917218,75.24566805,19-06-2024,2024,6,463.91,2.171,NA,NA
Jayakwadi\Nath Sagar,Godavari Basin,Godavari Upper,19.52917218,75.24566805,20-06-2024,2024,6,463.91,2.171,NA,NA
Jhakam Reservoir,Mahi Basin,Mahi Upper,24.16180454,74.62252237,01-06-2024,2024,6,359.5,0.132,0.02256,343.25
Jhakam Reservoir,Mahi Basin,Mahi Upper,24.16180454,74.62252237,02-06-2024,2024,6,359.5,0.132,0.02234,343.2
Jhakam Reservoir,Mahi Basin,Mahi Upper,24.16180454,74.62252237,03-06-2024,2024,6,359.5,0.132,0.02234,343.2
Jhakam Reservoir,Mahi Basin,Mahi Upper,24.16180454,74.62252237,04-06-2024,2024,6,359.5,0.132,0.02234,343.2
Jhakam Reservoir,Mahi Basin,Mahi Upper,24.16180454,74.62252237,05-06-2024,2024,6,359.5,0.132,0.02234,343.2
Jhakam Reservoir,Mahi Basin,Mahi Upper,24.16180454,74.62252237,06-06-2024,2024,6,359.5,0.132,0.02234,343.2
Jhakam Reservoir,Mahi Basin,Mahi Upper,24.16180454,74.62252237,07-06-2024,2024,6,359.5,0.132,0.02234,343.2
Jhakam Reservoir,Mahi Basin,Mahi Upper,24.16180454,74.62252237,08-06-2024,2024,6,359.5,0.132,0.02234,343.2
Jhakam Reservoir,Mahi Basin,Mahi Upper,24.16180454,74.62252237,09-06-2024,2024,6,359.5,0.132,0.02234,343.2
Jhakam Reservoir,Mahi Basin,Mahi Upper,24.16180454,74.62252237,10-06-2024,2024,6,359.5,0.132,0.02234,343.2
Jhakam Reservoir,Mahi Basin,Mahi Upper,24.16180454,74.62252237,11-06-2024,2024,6,359.5,0.132,0.02234,343.2
Jhakam Reservoir,Mahi Basin,Mahi Upper,24.16180454,74.62252237,12-06-2024,2024,6,359.5,0.132,0.02234,343.2
Jhakam Reservoir,Mahi Basin,Mahi Upper,24.16180454,74.62252237,13-06-2024,2024,6,359.5,0.132,0.02234,343.2
Jhakam Reservoir,Mahi Basin,Mahi Upper,24.16180454,74.62252237,14-06-2024,2024,6,359.5,0.132,0.02234,343.2
Jhakam Reservoir,Mahi Basin,Mahi Upper,24.16180454,74.62252237,15-06-2024,2024,6,359.5,0.132,0.02234,343.2
Jhakam Reservoir,Mahi Basin,Mahi Upper,24.16180454,74.62252237,16-06-2024,2024,6,359.5,0.132,0.02234,343.2
Jhakam Reservoir,Mahi Basin,Mahi Upper,24.16180454,74.62252237,17-06-2024,2024,6,359.5,0.132,0.02234,343.2
Jhakam Reservoir,Mahi Basin,Mahi Upper,24.16180454,74.62252237,18-06-2024,2024,6,359.5,0.132,0.02234,343.2
Jhakam Reservoir,Mahi Basin,Mahi Upper,24.16180454,74.62252237,19-06-2024,2024,6,359.5,0.132,0.02234,343.2
Jhakam Reservoir,Mahi Basin,Mahi Upper,24.16180454,74.62252237,20-06-2024,2024,6,359.5,0.132,0.02234,343.2
Jirgo Dam,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,25.0267409,82.9311989,01-06-2024,2024,6,98.2,0.147,0.01183,88.5
Jirgo Dam,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,25.0267409,82.9311989,02-06-2024,2024,6,98.2,0.147,0.01127,88.41
Jirgo Dam,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,25.0267409,82.9311989,03-06-2024,2024,6,98.2,0.147,0.01065,88.29
Jirgo Dam,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,25.0267409,82.9311989,04-06-2024,2024,6,98.2,0.147,0.01065,88.29
Jirgo Dam,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,25.0267409,82.9311989,05-06-2024,2024,6,98.2,0.147,0.01065,88.29
Jirgo Dam,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,25.0267409,82.9311989,06-06-2024,2024,6,98.2,0.147,0.01065,88.29
Jirgo Dam,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,25.0267409,82.9311989,07-06-2024,2024,6,98.2,0.147,0.01065,88.29
Jirgo Dam,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,25.0267409,82.9311989,08-06-2024,2024,6,98.2,0.147,0.01065,88.29
Jirgo Dam,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,25.0267409,82.9311989,09-06-2024,2024,6,98.2,0.147,0.01065,88.29
Jirgo Dam,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,25.0267409,82.9311989,10-06-2024,2024,6,98.2,0.147,0.01065,88.29
Jirgo Dam,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,25.0267409,82.9311989,11-06-2024,2024,6,98.2,0.147,0.01065,88.29
Jirgo Dam,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,25.0267409,82.9311989,12-06-2024,2024,6,98.2,0.147,0.01065,88.29
Jirgo Dam,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,25.0267409,82.9311989,13-06-2024,2024,6,98.2,0.147,0.01023,88.26
Jirgo Dam,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,25.0267409,82.9311989,14-06-2024,2024,6,98.2,0.147,0.01023,88.26
Jirgo Dam,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,25.0267409,82.9311989,15-06-2024,2024,6,98.2,0.147,0.01023,88.26
Jirgo Dam,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,25.0267409,82.9311989,16-06-2024,2024,6,98.2,0.147,0.01023,88.26
Jirgo Dam,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,25.0267409,82.9311989,17-06-2024,2024,6,98.2,0.147,0.01003,88.23
Jirgo Dam,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,25.0267409,82.9311989,18-06-2024,2024,6,98.2,0.147,0.01003,88.23
Jirgo Dam,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,25.0267409,82.9311989,19-06-2024,2024,6,98.2,0.147,0.00982,88.2
Jirgo Dam,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,25.0267409,82.9311989,20-06-2024,2024,6,98.2,0.147,0.00982,88.2
KADDAM (K.N.R.),Godavari Basin,Godavari Lower,19.11666667,78.78333333,01-06-2024,2024,6,213.36,0.137,NA,204.864
KADDAM (K.N.R.),Godavari Basin,Godavari Lower,19.11666667,78.78333333,02-06-2024,2024,6,213.36,0.137,0.06878,204.848
KADDAM (K.N.R.),Godavari Basin,Godavari Lower,19.11666667,78.78333333,03-06-2024,2024,6,213.36,0.137,0.06861,204.833
KADDAM (K.N.R.),Godavari Basin,Godavari Lower,19.11666667,78.78333333,04-06-2024,2024,6,213.36,0.137,0.06853,204.826
KADDAM (K.N.R.),Godavari Basin,Godavari Lower,19.11666667,78.78333333,05-06-2024,2024,6,213.36,0.137,0.06836,204.81
KADDAM (K.N.R.),Godavari Basin,Godavari Lower,19.11666667,78.78333333,06-06-2024,2024,6,213.36,0.137,NA,204.795
KADDAM (K.N.R.),Godavari Basin,Godavari Lower,19.11666667,78.78333333,07-06-2024,2024,6,213.36,0.137,0.06802,204.78
KADDAM (K.N.R.),Godavari Basin,Godavari Lower,19.11666667,78.78333333,08-06-2024,2024,6,213.36,0.137,0.06785,204.765
KADDAM (K.N.R.),Godavari Basin,Godavari Lower,19.11666667,78.78333333,09-06-2024,2024,6,213.36,0.137,0.06768,204.749
KADDAM (K.N.R.),Godavari Basin,Godavari Lower,19.11666667,78.78333333,10-06-2024,2024,6,213.36,0.137,0.06748,204.734
KADDAM (K.N.R.),Godavari Basin,Godavari Lower,19.11666667,78.78333333,11-06-2024,2024,6,213.36,0.137,0.06731,204.719
KADDAM (K.N.R.),Godavari Basin,Godavari Lower,19.11666667,78.78333333,12-06-2024,2024,6,213.36,0.137,0.06714,204.704
KADDAM (K.N.R.),Godavari Basin,Godavari Lower,19.11666667,78.78333333,13-06-2024,2024,6,213.36,0.137,NA,204.688
KADDAM (K.N.R.),Godavari Basin,Godavari Lower,19.11666667,78.78333333,14-06-2024,2024,6,213.36,0.137,0.0668,204.673
KADDAM (K.N.R.),Godavari Basin,Godavari Lower,19.11666667,78.78333333,15-06-2024,2024,6,213.36,0.137,0.06663,204.658
KADDAM (K.N.R.),Godavari Basin,Godavari Lower,19.11666667,78.78333333,16-06-2024,2024,6,213.36,0.137,0.06646,204.643
KADDAM (K.N.R.),Godavari Basin,Godavari Lower,19.11666667,78.78333333,17-06-2024,2024,6,213.36,0.137,0.06629,204.627
KADDAM (K.N.R.),Godavari Basin,Godavari Lower,19.11666667,78.78333333,18-06-2024,2024,6,213.36,0.137,0.06612,204.612
KADDAM (K.N.R.),Godavari Basin,Godavari Lower,19.11666667,78.78333333,19-06-2024,2024,6,213.36,0.137,0.06595,204.597
KADDAM (K.N.R.),Godavari Basin,Godavari Lower,19.11666667,78.78333333,20-06-2024,2024,6,213.36,0.137,0.06586,204.589
KANDALERU,East flowing rivers between Pennar and Kanyakumari Basin,Palar and other,14.3333333,79.6166667,01-06-2024,2024,6,85,1.792,0.07142,62.892
KANDALERU,East flowing rivers between Pennar and Kanyakumari Basin,Palar and other,14.3333333,79.6166667,02-06-2024,2024,6,85,1.792,NA,NA
KANDALERU,East flowing rivers between Pennar and Kanyakumari Basin,Palar and other,14.3333333,79.6166667,03-06-2024,2024,6,85,1.792,NA,NA
KANDALERU,East flowing rivers between Pennar and Kanyakumari Basin,Palar and other,14.3333333,79.6166667,04-06-2024,2024,6,85,1.792,NA,NA
KANDALERU,East flowing rivers between Pennar and Kanyakumari Basin,Palar and other,14.3333333,79.6166667,05-06-2024,2024,6,85,1.792,NA,NA
KANDALERU,East flowing rivers between Pennar and Kanyakumari Basin,Palar and other,14.3333333,79.6166667,06-06-2024,2024,6,85,1.792,0.07142,62.892
KANDALERU,East flowing rivers between Pennar and Kanyakumari Basin,Palar and other,14.3333333,79.6166667,07-06-2024,2024,6,85,1.792,NA,NA
KANDALERU,East flowing rivers between Pennar and Kanyakumari Basin,Palar and other,14.3333333,79.6166667,08-06-2024,2024,6,85,1.792,NA,NA
KANDALERU,East flowing rivers between Pennar and Kanyakumari Basin,Palar and other,14.3333333,79.6166667,09-06-2024,2024,6,85,1.792,NA,NA
KANDALERU,East flowing rivers between Pennar and Kanyakumari Basin,Palar and other,14.3333333,79.6166667,10-06-2024,2024,6,85,1.792,NA,NA
KANDALERU,East flowing rivers between Pennar and Kanyakumari Basin,Palar and other,14.3333333,79.6166667,11-06-2024,2024,6,85,1.792,NA,NA
KANDALERU,East flowing rivers between Pennar and Kanyakumari Basin,Palar and other,14.3333333,79.6166667,12-06-2024,2024,6,85,1.792,NA,NA
KANDALERU,East flowing rivers between Pennar and Kanyakumari Basin,Palar and other,14.3333333,79.6166667,13-06-2024,2024,6,85,1.792,NA,62.08
KANDALERU,East flowing rivers between Pennar and Kanyakumari Basin,Palar and other,14.3333333,79.6166667,14-06-2024,2024,6,85,1.792,NA,NA
KANDALERU,East flowing rivers between Pennar and Kanyakumari Basin,Palar and other,14.3333333,79.6166667,15-06-2024,2024,6,85,1.792,NA,NA
KANDALERU,East flowing rivers between Pennar and Kanyakumari Basin,Palar and other,14.3333333,79.6166667,16-06-2024,2024,6,85,1.792,NA,NA
KANDALERU,East flowing rivers between Pennar and Kanyakumari Basin,Palar and other,14.3333333,79.6166667,17-06-2024,2024,6,85,1.792,NA,NA
KANDALERU,East flowing rivers between Pennar and Kanyakumari Basin,Palar and other,14.3333333,79.6166667,18-06-2024,2024,6,85,1.792,NA,NA
KANDALERU,East flowing rivers between Pennar and Kanyakumari Basin,Palar and other,14.3333333,79.6166667,19-06-2024,2024,6,85,1.792,NA,NA
KANDALERU,East flowing rivers between Pennar and Kanyakumari Basin,Palar and other,14.3333333,79.6166667,20-06-2024,2024,6,85,1.792,0.04763,61.999
KHANDONG,Brahmaputra Basin,Kopili River,25.528424,92.632903,01-06-2024,2024,6,725,0.18,0.12741,721.5
KHANDONG,Brahmaputra Basin,Kopili River,25.528424,92.632903,02-06-2024,2024,6,725,0.18,0.11564,720.6
KHANDONG,Brahmaputra Basin,Kopili River,25.528424,92.632903,03-06-2024,2024,6,725,0.18,0.11949,720.9
KHANDONG,Brahmaputra Basin,Kopili River,25.528424,92.632903,04-06-2024,2024,6,725,0.18,0.11757,720.75
KHANDONG,Brahmaputra Basin,Kopili River,25.528424,92.632903,05-06-2024,2024,6,725,0.18,0.11821,720.8
KHANDONG,Brahmaputra Basin,Kopili River,25.528424,92.632903,06-06-2024,2024,6,725,0.18,0.11248,720.35
KHANDONG,Brahmaputra Basin,Kopili River,25.528424,92.632903,07-06-2024,2024,6,725,0.18,0.10811,720
KHANDONG,Brahmaputra Basin,Kopili River,25.528424,92.632903,08-06-2024,2024,6,725,0.18,0.10569,719.8
KHANDONG,Brahmaputra Basin,Kopili River,25.528424,92.632903,09-06-2024,2024,6,725,0.18,0.10326,719.6
KHANDONG,Brahmaputra Basin,Kopili River,25.528424,92.632903,10-06-2024,2024,6,725,0.18,0.10266,719.55
KHANDONG,Brahmaputra Basin,Kopili River,25.528424,92.632903,11-06-2024,2024,6,725,0.18,0.10205,719.5
KHANDONG,Brahmaputra Basin,Kopili River,25.528424,92.632903,12-06-2024,2024,6,725,0.18,0.10146,719.45
KHANDONG,Brahmaputra Basin,Kopili River,25.528424,92.632903,13-06-2024,2024,6,725,0.18,0.10146,719.45
KHANDONG,Brahmaputra Basin,Kopili River,25.528424,92.632903,14-06-2024,2024,6,725,0.18,0.11885,720.85
KHANDONG,Brahmaputra Basin,Kopili River,25.528424,92.632903,15-06-2024,2024,6,725,0.18,0.11185,720.3
KHANDONG,Brahmaputra Basin,Kopili River,25.528424,92.632903,16-06-2024,2024,6,725,0.18,0.13221,721.85
KHANDONG,Brahmaputra Basin,Kopili River,25.528424,92.632903,17-06-2024,2024,6,725,0.18,0.14646,722.85
KHANDONG,Brahmaputra Basin,Kopili River,25.528424,92.632903,18-06-2024,2024,6,725,0.18,0.13358,721.95
KHANDONG,Brahmaputra Basin,Kopili River,25.528424,92.632903,19-06-2024,2024,6,725,0.18,0.14136,722.5
KHANDONG,Brahmaputra Basin,Kopili River,25.528424,92.632903,20-06-2024,2024,6,725,0.18,0.1281,721.55
Kabini Reservoir,Cauvery Basin,Cauvery Middle,11.95500864,76.2867207,01-06-2024,2024,6,696.66,0.444,0.10379,689
Kabini Reservoir,Cauvery Basin,Cauvery Middle,11.95500864,76.2867207,02-06-2024,2024,6,696.66,0.444,0.10391,689.003
Kabini Reservoir,Cauvery Basin,Cauvery Middle,11.95500864,76.2867207,03-06-2024,2024,6,696.66,0.444,0.10583,689.058
Kabini Reservoir,Cauvery Basin,Cauvery Middle,11.95500864,76.2867207,04-06-2024,2024,6,696.66,0.444,0.10776,689.113
Kabini Reservoir,Cauvery Basin,Cauvery Middle,11.95500864,76.2867207,05-06-2024,2024,6,696.66,0.444,0.10852,689.135
Kabini Reservoir,Cauvery Basin,Cauvery Middle,11.95500864,76.2867207,06-06-2024,2024,6,696.66,0.444,0.10875,689.141
Kabini Reservoir,Cauvery Basin,Cauvery Middle,11.95500864,76.2867207,07-06-2024,2024,6,696.66,0.444,0.10391,689.003
